seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
798,motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2,A→A→B→B→C→C→D→D→A→A→E→E→B→B→F→F→D→D→A→A,20,70,2,"[70, 114]",motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2,motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_7→motive_7,
799,motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_7,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→C→C→H,21,0,2,"[0, 106]",motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_7,motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_7,
800,motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_5,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→H→H→E,21,0,3,"[0, 272, 350]",motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_5,motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_8,motive_5→motive_5→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_8
801,motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_7,A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→D→D→C→C→E,21,32,3,"[32, 128, 172]",motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_7,motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_5,motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_7
802,motive_8→motive_8→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→E,21,0,3,"[0, 14, 82]",motive_8→motive_8→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_4,motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_1,motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_8
803,motive_3→motive_3→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_8,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→D→D→C,21,48,2,"[48, 74]",motive_3→motive_3→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_8,motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_2,
804,motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_3,A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→D→D→G→G→A,21,26,2,"[26, 170]",motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_3,motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_7→motive_7→motive_2,
805,motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→C→C→B,21,2,3,"[2, 62, 116]",motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_4,motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_3,motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_5
806,motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→H→H→C,21,8,2,"[8, 82]",motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_4,motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_4,
807,motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→D→D→C,21,12,2,"[12, 166]",motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_1,motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_7,
808,motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_2→motive_2→motive_5,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→H→H→A→A→B,21,12,2,"[12, 162]",motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_2→motive_2→motive_5,motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_5→motive_5→motive_8,
809,motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_7,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→C→C→B,21,2,2,"[2, 212]",motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_7,motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_7,
810,motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→B→B→D→D→A,21,24,2,"[24, 230]",motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_1,motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_1,
811,motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→C→C→D→D→H,21,30,2,"[30, 62]",motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_1,motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_4,
812,motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_8,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→C→C→G→G→D,21,16,2,"[16, 288]",motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_8,motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_5,
813,motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→C→C→E,21,0,2,"[0, 242]",motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_2,motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_5,
814,motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→H→H→C→C→A,21,0,2,"[0, 264]",motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_1,motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_1,
815,motive_8→motive_8→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→D,21,0,2,"[0, 148]",motive_8→motive_8→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_1,motive_8→motive_8→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_2→motive_2→motive_1,
816,motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→B→B→A,21,0,2,"[0, 266]",motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_1,motive_7→motive_7→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_7,
817,motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→B→B→H→H→A,21,2,2,"[2, 118]",motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_4,motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_5,
818,motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_7,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→C→C→B,21,20,2,"[20, 102]",motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_7,motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_2,
819,motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→C→C→E,21,0,2,"[0, 342]",motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_3,motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_2,
820,motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_8,A→A→B→B→C→C→D→D→E→E→F→F→B→B→E→E→F→F→D→D→C,21,34,2,"[34, 222]",motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_8,motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_8,
821,motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→B→B→A,21,12,5,"[12, 96, 120, 262, 268]",motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_3,motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_8,motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_5
822,motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_4→motive_4→motive_2,A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→G→G→A→A→C,21,22,2,"[22, 78]",motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_4→motive_4→motive_2,motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_8,
823,motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_8,A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→C→C→G→G→B,21,10,2,"[10, 226]",motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_8,motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_1,
824,motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_5,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→D→D→E,21,18,4,"[18, 52, 102, 178]",motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_5,motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_4,motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_2
825,motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_1,A→A→B→B→C→C→D→D→E→E→C→C→B→B→A→A→D→D→F→F→C,21,84,2,"[84, 158]",motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_1,motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_1,
826,motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→H→H→D→D→E,21,10,2,"[10, 118]",motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_2,motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_7,
827,motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_1→motive_1→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→A→A→B→B→F,21,0,2,"[0, 76]",motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_1→motive_1→motive_2,motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_7,
828,motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_7,A→A→B→B→C→C→D→D→E→E→F→F→A→A→D→D→B→B→C→C→E,21,18,2,"[18, 70]",motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_7,motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_4,
829,motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_4→motive_4→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→A→A→E,21,0,2,"[0, 118]",motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_4→motive_4→motive_1,motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_5,
830,motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_3,A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→C→C→G→G→E,21,2,2,"[2, 258]",motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_3,motive_5→motive_5→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_2,
831,motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_1,A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→C→C→A→A→B,21,36,2,"[36, 54]",motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_1,motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_1,
832,motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→C→C→B,21,0,3,"[0, 6, 242]",motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_4,motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_2,motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_7
